index,datetime,pm2_5,pm10,no2,so2,co,no,o3,nh3
11452,22-03-2022 04:30,129.21,193.28,18.34,22.41,801.09,0,53.64,29.13
11453,22-03-2022 05:30,138.85,204.31,23.99,25.99,907.9,0,47.21,37.49
11454,22-03-2022 06:30,158.28,229.04,43.53,35.29,1228.33,0.14,27.54,50.66
11455,22-03-2022 07:30,195.04,275.87,76.77,53.88,1976.01,13.41,1.77,71.94
11456,22-03-2022 08:30,234.94,323.92,91.85,71.53,2830.51,50.07,3.76,86.13
11457,22-03-2022 09:30,121.54,172,46.61,40.53,1201.63,5.7,53.64,23.31
11458,22-03-2022 10:30,77.05,114.38,24.33,25.75,794.41,2.74,84.4,14.82
11459,22-03-2022 11:30,49.95,81,9.85,15.02,487.33,0.96,117.3,10.64
11460,22-03-2022 12:30,30.95,57.72,2.33,4.47,293.73,0.15,120.16,4.62
11461,22-03-2022 13:30,29.36,53.09,2.18,3.78,283.72,0.12,118.73,3.55
11462,22-03-2022 14:30,29.41,51.58,2.51,4.11,287.06,0.11,117.3,3.48
11463,22-03-2022 15:30,30.84,52.07,6.6,7.45,333.79,0.21,108.72,4.43
11464,22-03-2022 16:30,32.41,53.14,11.65,9.89,393.87,0.23,98.71,5.51
11465,22-03-2022 17:30,33.39,54.06,16.79,10.85,447.27,0.11,89.41,6.33
11466,22-03-2022 18:30,35.86,57.47,21.93,12.16,527.38,0.02,77.96,8.04
11467,22-03-2022 19:30,40.89,65.84,30.16,14.78,667.57,0,59.37,11.53
11468,22-03-2022 20:30,45.45,74.4,30.85,14.66,694.27,0,50.07,13.43
11469,22-03-2022 21:30,65.72,97.77,28.45,18.84,787.73,0,52.93,15.2
11470,22-03-2022 22:30,83.76,118.32,30.16,22.41,921.25,0,48.64,16.97
11471,22-03-2022 23:30,80.35,114.38,29.82,20.03,867.84,0,41.13,16.21
11472,23-03-2022 00:30,68.15,98.71,24.68,15.74,720.98,0,40.41,14.57
11473,23-03-2022 01:30,61.86,91.08,20.05,13.83,654.22,0,40.41,14.82
11474,23-03-2022 02:30,56.97,86.91,18.16,12.04,634.19,0,34.33,15.96
11475,23-03-2022 03:30,51.47,82.13,16.45,9.89,600.81,0.01,27.54,16.97
11476,23-03-2022 04:30,49.43,80.37,15.94,9.18,594.14,0.02,21.82,17.73
11477,23-03-2022 05:30,50.45,82.63,18.68,10.49,647.54,0.14,15.38,19.51
11478,23-03-2022 06:30,58.04,92.85,26.05,14.66,841.14,2.49,5.54,22.55
11479,23-03-2022 07:30,74.24,114.38,30.5,21.22,1255.04,17.21,0.43,25.84
11480,23-03-2022 08:30,84.35,126.46,33.93,25.03,1562.12,31.29,4.69,25.59
11481,23-03-2022 09:30,72.74,107.14,36.67,24.56,1214.98,11.73,36.12,19.76
11482,23-03-2022 10:30,66.59,95.59,25.7,24.08,947.95,4.14,87.98,15.83
11483,23-03-2022 11:30,60.08,84.26,14.22,22.65,687.6,1.48,135.9,13.05
11484,23-03-2022 12:30,51.71,69.34,4.67,11.8,400.54,0.28,131.61,5.83
11485,23-03-2022 13:30,56.21,72.2,5.4,11.68,400.54,0.18,123.02,4.69
11486,23-03-2022 14:30,58.46,74.08,6.77,12.87,420.57,0.11,117.3,4.88
11487,23-03-2022 15:30,60.34,75.93,8.57,14.19,447.27,0.05,111.58,5.45
11488,23-03-2022 16:30,61.77,77.48,10.88,15.97,480.65,0.03,105.86,6.08
11489,23-03-2022 17:30,62.71,78.71,13.19,17.4,507.35,0.01,101.57,6.46
11490,23-03-2022 18:30,67.2,84.38,20.91,22.41,614.17,0.01,88.69,8.49
11491,23-03-2022 19:30,73.8,93.34,28.45,24.32,734.33,0,70.81,11.4
11492,23-03-2022 20:30,78.41,99.68,21.93,18.6,667.57,0,70.81,11.65
11493,23-03-2022 21:30,104.19,128.63,15.08,24.8,674.25,0,104.43,11.53
11494,23-03-2022 22:30,132.83,161.22,13.71,33.86,754.36,0,133.04,11.53
11495,23-03-2022 23:30,146.07,176.25,12.51,35.76,747.68,0,147.34,10.26
11496,24-03-2022 00:30,147.61,176.56,10.28,32.42,687.6,0,148.77,8.74
11497,24-03-2022 01:30,146.07,173.62,8.57,27.66,647.54,0,143.05,8.36
11498,24-03-2022 02:30,144.75,170.99,7.8,23.13,627.52,0,133.04,8.61
11499,24-03-2022 03:30,143.03,168.49,7.28,18.6,607.49,0,123.02,8.99
11500,24-03-2022 04:30,143.64,168.77,7.71,15.74,614.17,0,111.58,9.5
11501,24-03-2022 05:30,146.68,172.6,10.2,15.14,654.22,0,97.27,10.77
11502,24-03-2022 06:30,153.76,182.8,18.51,17.64,794.41,0,73.67,13.05
11503,24-03-2022 07:30,165.09,199.41,36.67,23.37,1081.47,0.11,42.56,15.33
11504,24-03-2022 08:30,169.25,206.37,47.98,29.09,1335.14,3.02,31.83,16.09
11505,24-03-2022 09:30,91.91,118.42,22.96,26.46,794.41,2.1,79.39,11.27
11506,24-03-2022 10:30,60.21,83.23,13.19,20.5,587.46,1.4,100.14,11.65
11507,24-03-2022 11:30,46.06,66.61,8.14,16.21,460.62,0.79,120.16,10.64
11508,24-03-2022 12:30,49.31,69.31,3.17,7.33,353.81,0.24,124.45,5.76
11509,24-03-2022 13:30,52.83,72.9,3.51,6.91,357.15,0.17,123.02,4.56
11510,24-03-2022 14:30,52.93,72.75,4.67,7.57,363.83,0.09,118.73,4.5
11511,24-03-2022 15:30,54.21,74.79,5.57,7.63,370.5,0.02,114.44,4.69
11512,24-03-2022 16:30,80.8,104.28,5.57,8.46,410.56,0.02,130.18,3.2
11513,24-03-2022 17:30,116.32,142.97,5.27,11.56,473.98,0.02,160.22,1.16
11514,24-03-2022 18:30,119.29,145.91,5.36,10.73,473.98,0.01,164.51,0.54
11515,24-03-2022 19:30,111.64,137.66,5.48,9.06,447.27,0,151.63,0.68
11516,24-03-2022 20:30,101.49,128.1,5.4,7.57,420.57,0,134.47,0.85
11517,24-03-2022 21:30,92.55,120.72,6.08,6.97,407.22,0,115.87,1.55
11518,24-03-2022 22:30,85.54,115.45,7.03,6.85,403.88,0,98.71,2.22
11519,24-03-2022 23:30,80.48,110.27,7.88,7.27,390.53,0,89.41,2.12
11520,25-03-2022 00:30,76.94,105.17,9,8.34,370.5,0,80.11,2.03
11521,25-03-2022 01:30,75.04,101.99,10.2,9.42,370.5,0,70.81,2.47
11522,25-03-2022 02:30,73.82,99.55,10.97,9.89,373.84,0,62.94,2.88
11523,25-03-2022 03:30,72.85,97.6,11.14,8.7,373.84,0,55.79,3.13
11524,25-03-2022 04:30,72.59,95.96,10.97,6.97,380.52,0,47.21,3.04
11525,25-03-2022 05:30,72.39,93.44,11.65,6.14,393.87,0,40.05,3.01
11526,25-03-2022 06:30,73.83,93.72,15.94,6.97,467.3,0.02,31.47,3.48
11527,25-03-2022 07:30,77.84,99.77,26.73,9.54,627.52,0.6,18.42,5.64
11528,25-03-2022 08:30,80.67,104.84,31.53,12.87,794.41,5.92,16.09,8.49
11529,25-03-2022 09:30,77.14,99.18,27.76,20.74,741,4.97,51.5,6.84
11530,25-03-2022 10:30,85.78,108.61,30.85,32.9,821.11,4.53,77.25,7.85
11531,25-03-2022 11:30,99.56,124.36,34.96,47.21,934.6,2.99,113.01,9.75
11532,25-03-2022 12:30,75.39,98,12.85,24.56,560.76,0.71,141.62,4.56
11533,25-03-2022 13:30,77.34,98.98,7.54,18.6,500.68,0.43,151.63,3.77
11534,25-03-2022 14:30,82.24,103.38,7.11,18.84,507.35,0.4,161.65,3.99
11535,25-03-2022 15:30,89.17,110.84,12.34,23.13,574.11,0.51,165.94,5.19
11536,25-03-2022 16:30,87.73,110.73,17.48,20.74,594.14,0.35,148.77,5.7
11537,25-03-2022 17:30,78.51,100.8,15.42,13.47,514.03,0.06,128.75,4.37
11538,25-03-2022 18:30,84.17,104.22,12.17,12.64,480.65,0,137.33,3.48
11539,25-03-2022 19:30,93.91,113.5,10.2,15.74,480.65,0,151.63,3.51
11540,25-03-2022 20:30,92.96,113.38,9.25,16.69,467.3,0,147.34,3.8
11541,25-03-2022 21:30,86.13,107.43,10.45,16.21,460.62,0,127.32,4.37
11542,25-03-2022 22:30,80.8,102.26,10.97,14.42,447.27,0,107.29,4.24
11543,25-03-2022 23:30,76.33,97.06,9.94,11.32,417.23,0,92.98,3.23
11544,26-03-2022 00:30,75.34,94.8,7.63,8.46,380.52,0,84.4,2.06
11545,26-03-2022 01:30,76.06,94.36,5.65,6.32,360.49,0,78.68,1.84
11546,26-03-2022 02:30,75.04,92.48,4.93,5.01,350.48,0,76.53,1.88
11547,26-03-2022 03:30,75.87,92.63,5.23,3.73,363.83,0,66.52,2.5
11548,26-03-2022 04:30,79.51,96.88,6.34,3.43,397.21,0,51.5,3.2
11549,26-03-2022 05:30,83.46,103,8.57,3.93,440.6,0,39.34,4.12
11550,26-03-2022 06:30,90.55,113.38,15.77,5.84,560.76,0.08,25.75,5.7
11551,26-03-2022 07:30,98.18,125.31,28.1,8.7,787.73,1.75,8.94,8.61
11552,26-03-2022 08:30,99.58,128.95,34.27,10.61,921.25,5.87,7.69,11.15
11553,26-03-2022 09:30,75.42,97.3,26.39,16.21,660.9,1.54,58.65,6.65
11554,26-03-2022 10:30,73.69,95.31,25.02,22.89,680.92,2.4,72.24,7.28
11555,26-03-2022 11:30,76.7,98.55,19.88,27.42,660.9,1.98,108.72,6.97
11556,26-03-2022 12:30,68.71,85.91,5.57,16.93,400.54,0.41,150.2,1.6
11557,26-03-2022 13:30,66.93,83.93,3.47,12.16,370.5,0.27,150.2,1.6
11558,26-03-2022 14:30,66.69,83.79,3.17,10.85,367.16,0.25,148.77,1.9
11559,26-03-2022 15:30,64.85,81.91,3.26,9.54,357.15,0.19,143.05,1.99
11560,26-03-2022 16:30,61.1,77.85,3.6,8.23,343.8,0.1,134.47,2.15
11561,26-03-2022 17:30,66.69,83.39,4.33,11.21,360.49,0.02,145.91,2.06
11562,26-03-2022 18:30,97.1,116.1,8.91,25.75,473.98,0,188.83,2.69
11563,26-03-2022 19:30,97.45,119.39,11.31,31.95,500.68,0,175.95,3.8
11564,26-03-2022 20:30,55.44,76.1,10.28,20.5,380.52,0,111.58,4.37
11565,26-03-2022 21:30,35.56,54.51,9.77,12.52,327.11,0,75.82,4.69
11566,26-03-2022 22:30,33.39,52.63,10.02,10.13,327.11,0,62.94,5.26
11567,26-03-2022 23:30,33.79,53.02,9.68,9.06,317.1,0,58.65,5.38
11568,27-03-2022 00:30,34.89,53.35,8.4,8.11,300.41,0,58.65,5.38
11569,27-03-2022 01:30,36.53,54.4,7.2,7.57,293.73,0,59.37,5.89
11570,27-03-2022 02:30,38.43,55.93,6.94,7.57,293.73,0,58.65,6.52
11571,27-03-2022 03:30,41.01,58.31,8.23,7.09,330.45,0,47.92,8.99
11572,27-03-2022 04:30,43.44,61.04,9.77,6.79,377.18,0,36.84,11.4
11573,27-03-2022 05:30,46.25,64.84,12.34,7.33,440.6,0.01,27.89,13.43
11574,27-03-2022 06:30,54.1,75.39,20.39,9.89,634.19,0.71,13.59,16.21
11575,27-03-2022 07:30,70.37,96.28,28.1,14.54,1041.41,11.18,1.18,17.73
11576,27-03-2022 08:30,79.28,106.78,28.45,17.17,1308.44,26.6,5.68,15.33
11577,27-03-2022 09:30,59.82,79.96,21.59,25.99,647.54,4.92,57.22,7.41
11578,27-03-2022 10:30,67.36,88.31,18.16,28.61,654.22,3.32,103,9.5
11579,27-03-2022 11:30,73.21,94.03,9.85,22.89,560.76,1.13,163.08,10.13
11580,27-03-2022 12:30,49.99,67.74,2.08,8.23,337.12,0.24,150.2,3.1
11581,27-03-2022 13:30,42.44,57.04,1.78,5.84,320.43,0.21,138.76,2.09
11582,27-03-2022 14:30,39.6,52.83,2.06,5.48,320.43,0.23,133.04,1.93
11583,27-03-2022 15:30,38.27,50.86,3.13,5.72,327.11,0.27,128.75,2.15
11584,27-03-2022 16:30,37.63,50.05,5.4,6.14,343.8,0.25,118.73,2.79
11585,27-03-2022 17:30,42.48,55.9,7.71,7.03,373.84,0.08,114.44,3.51
11586,27-03-2022 18:30,73.77,90.78,10.88,17.64,487.33,0.01,147.34,4.56
11587,27-03-2022 19:30,130.99,155.53,14.05,39.58,674.25,0,200.27,6.02
11588,27-03-2022 20:30,152.49,185.43,15.94,52.45,747.68,0,200.27,7.22
11589,27-03-2022 21:30,117.61,154.13,19.19,45.78,694.27,0,134.47,8.99
11590,27-03-2022 22:30,87.81,125.15,22.96,35.29,654.22,0,78.68,10.51
11591,27-03-2022 23:30,69.71,106.66,23.99,26.23,594.14,0,47.21,11.02
11592,28-03-2022 00:30,59.5,94.54,21.93,19.07,527.38,0,32.9,10.89
11593,28-03-2022 01:30,57.16,91.61,20.73,15.97,514.03,0.01,25.03,11.65
11594,28-03-2022 02:30,58.23,92.68,20.22,14.66,527.38,0.02,20.74,12.41
11595,28-03-2022 03:30,59.81,94.62,20.56,14.31,540.73,0.03,18.6,12.67
11596,28-03-2022 04:30,61.35,95.31,20.56,13.71,527.38,0.04,17.52,11.91
11597,28-03-2022 05:30,62.93,96.16,20.91,12.99,527.38,0.07,16.09,10.77
11598,28-03-2022 06:30,66.66,100.59,23.99,13.23,574.11,0.34,12.16,10.01
11599,28-03-2022 07:30,72.18,108.88,29.82,14.66,720.98,2.93,5.99,10.89
11600,28-03-2022 08:30,75.85,114.29,29.13,16.21,854.49,11.4,13.59,11.78
11601,28-03-2022 09:30,76.13,110.91,30.85,25.27,841.14,7.82,55.79,10.13
11602,28-03-2022 10:30,87.18,122.4,27.08,32.42,867.84,4.75,113.01,11.15
11603,28-03-2022 11:30,91.04,124.3,13.19,26.7,700.95,1.36,183.11,11.27
11604,28-03-2022 12:30,46.22,64.73,2.46,9.06,343.8,0.27,148.77,3.99
11605,28-03-2022 13:30,37,51.55,2.18,6.68,307.08,0.21,137.33,2.44
11606,28-03-2022 14:30,35.33,49.12,2.59,6.5,303.75,0.19,133.04,2.15
11607,28-03-2022 15:30,37.77,52.6,4.46,8.11,317.1,0.13,130.18,2.47
11608,28-03-2022 16:30,51.3,69.89,6.94,10.73,357.15,0.08,147.34,2.82
11609,28-03-2022 17:30,107.65,132.38,11.14,30.99,540.73,0.01,226.02,2.82
11610,28-03-2022 18:30,186.78,220.26,18.51,69.62,821.11,0.01,300.41,3.64
11611,28-03-2022 19:30,204.77,250.95,22.28,88.69,921.25,0,280.38,5.45
11612,28-03-2022 20:30,135.94,186.36,22.96,69.62,734.33,0,174.52,6.08
11613,28-03-2022 21:30,92.34,140.27,28.79,51.02,687.6,0,94.41,8.23
11614,28-03-2022 22:30,81.88,129.75,35.3,41.01,767.71,0,55.79,11.4
11615,28-03-2022 23:30,73.95,120.75,36.33,30.99,754.36,0,39.7,12.29
11616,29-03-2022 00:30,67,110.94,32.22,21.93,674.25,0,33.97,12.67
11617,29-03-2022 01:30,64.85,106.76,27.08,16.45,647.54,0,29.33,14.19
11618,29-03-2022 02:30,64.36,104.85,22.96,13.23,634.19,0.01,26.11,15.33
11619,29-03-2022 03:30,64,104.65,20.73,13.23,620.84,0.01,26.11,20.52
11620,29-03-2022 04:30,66.17,108.81,22.96,16.45,647.54,0.01,25.39,29.89
11621,29-03-2022 05:30,71.7,117.13,29.13,21.22,747.68,0.04,20.92,38.5
11622,29-03-2022 06:30,84,133.45,44.55,30.28,1014.71,1.7,9.21,50.16
11623,29-03-2022 07:30,106.19,162.97,56.21,42.44,1535.42,21.23,3.13,63.33
11624,29-03-2022 08:30,121.04,181.96,61.69,46.73,1895.9,43.81,14.66,62.82
11625,29-03-2022 09:30,91.12,132.77,39.76,27.66,1041.41,9.16,69.38,20.52
11626,29-03-2022 10:30,86.4,121.27,23.31,22.65,807.76,3.49,128.75,12.41
11627,29-03-2022 11:30,73.93,100.7,10.54,17.64,574.11,1.09,175.95,8.23
11628,29-03-2022 12:30,40.54,53.82,2.03,6.91,310.42,0.25,143.05,1.65
11629,29-03-2022 13:30,36.83,49.07,1.67,4.77,290.39,0.22,138.76,1.17
11630,29-03-2022 14:30,37.44,49.84,1.65,4.11,290.39,0.2,140.19,1.17
11631,29-03-2022 15:30,40.83,53.9,1.99,4.11,303.75,0.21,144.48,1.36
11632,29-03-2022 16:30,46.56,60.76,3.08,4.05,323.77,0.24,153.06,1.8
11633,29-03-2022 17:30,57.61,73.13,4.93,7.15,370.5,0.19,171.66,2.09
11634,29-03-2022 18:30,64.81,82.27,7.63,11.32,417.23,0.05,175.95,2.88
11635,29-03-2022 19:30,71.23,93,12.85,23.37,480.65,0,164.51,4.62
11636,29-03-2022 20:30,67.58,91.3,17.82,32.42,500.68,0,130.18,5.64
11637,29-03-2022 21:30,62.6,85.19,20.05,32.9,514.03,0,100.14,6.46
11638,29-03-2022 22:30,58.59,79.14,18.51,26.46,500.68,0,85.12,6.97
11639,29-03-2022 23:30,55.17,73.15,14.91,18.84,460.62,0,80.82,6.71
11640,30-03-2022 00:30,55.89,72.15,17.31,14.9,507.35,0,63.66,9.25
11641,30-03-2022 01:30,59.41,76.04,19.19,14.19,587.46,0,45.78,12.67
11642,30-03-2022 02:30,66.12,84.89,21.59,16.21,700.95,0,32.54,16.72
11643,30-03-2022 03:30,73.63,94.43,23.99,18.84,814.44,0.01,24.68,21.79
11644,30-03-2022 04:30,74.88,95.84,21.76,16.93,794.41,0.02,21.99,22.04
11645,30-03-2022 05:30,72.62,92.87,20.05,13.71,714.3,0.06,18.78,20.77
11646,30-03-2022 06:30,76.16,98.37,25.7,14.07,807.76,1.77,8.85,20.77
11647,30-03-2022 07:30,93.1,123.12,29.82,19.55,1255.04,19.89,0.7,21.79
11648,30-03-2022 08:30,108.76,146.61,32.56,23.13,1735.69,46.94,5.01,20.27
11649,30-03-2022 09:30,68.37,96.09,29.13,16.93,794.41,6.2,72.24,7.85
11650,30-03-2022 10:30,63.52,94.72,19.54,15.14,640.87,3.35,115.87,8.23
11651,30-03-2022 11:30,59.94,96.2,9.68,10.37,494,1.06,171.66,7.98
11652,30-03-2022 12:30,36.59,66.67,1.88,3.43,263.69,0.26,131.61,1.76
11653,30-03-2022 13:30,33.3,58.46,1.56,2.77,253.68,0.22,128.75,1.27
11654,30-03-2022 14:30,33.54,56.45,1.61,3.31,260.35,0.21,133.04,1.27
11655,30-03-2022 15:30,34.96,55.03,1.82,3.25,277.04,0.21,140.19,1.39
11656,30-03-2022 16:30,39.38,58.36,2.55,3.64,290.39,0.22,151.63,1.52
11657,30-03-2022 17:30,50.74,71.59,3.94,8.34,323.77,0.18,171.66,1.6
11658,30-03-2022 18:30,60.7,87,7.88,14.9,370.5,0.06,177.38,2.6
11659,30-03-2022 19:30,69.26,106.17,14.05,27.66,440.6,0,161.65,4.37
11660,30-03-2022 20:30,65.27,110.55,21.59,41.01,487.33,0,123.02,5.64
11661,30-03-2022 21:30,60.44,105.62,27.76,45.3,540.73,0,87.98,7.35
11662,30-03-2022 22:30,57.54,100.63,30.85,43.39,580.79,0,65.8,9.12
11663,30-03-2022 23:30,53.2,94.21,29.82,38.62,547.41,0,55.07,9.63
11664,31-03-2022 00:30,49.9,89.23,25.7,33.86,494,0,50.78,9.5
11665,31-03-2022 01:30,49.63,88.13,20.39,30.04,467.3,0,50.78,9.88
11666,31-03-2022 02:30,49.53,86.35,16.11,24.8,453.95,0,52.21,9.88
11667,31-03-2022 03:30,49.06,83.21,13.02,18.36,447.27,0,52.93,10.26
11668,31-03-2022 04:30,49.7,82.31,12,14.31,453.95,0,50.78,11.53
11669,31-03-2022 05:30,51.42,84.02,14.05,13.23,494,0,46.49,13.17
11670,31-03-2022 06:30,59.03,93.97,25.7,16.69,694.27,0.08,29.68,16.72
11671,31-03-2022 07:30,73.43,113.52,41.47,21.46,1108.17,7.1,6.44,19
11672,31-03-2022 08:30,75.85,118.38,38.04,20.27,1255.04,21.46,15.2,16.21
11673,31-03-2022 09:30,50.04,91.23,17.48,10.97,520.71,3.63,75.1,7.03
11674,31-03-2022 10:30,48.76,98.79,9.68,8.23,380.52,1.65,111.58,5.45
11675,31-03-2022 11:30,48.41,105.29,5.27,6.5,303.75,0.67,144.48,4.18
11676,31-03-2022 12:30,29.09,54.4,1.82,3.76,253.68,0.26,131.61,1.31
11677,31-03-2022 13:30,31.2,55.52,2.03,6.74,270.37,0.28,140.19,1.09
11678,31-03-2022 14:30,35.7,65.77,2.44,9.3,277.04,0.3,153.06,1.01
11679,31-03-2022 15:30,41.53,78.33,2.87,11.21,287.06,0.28,173.09,1.01
11680,31-03-2022 16:30,64.18,107,4.41,19.55,363.83,0.27,214.58,1.25
11681,31-03-2022 17:30,85.33,130.35,6.08,25.75,433.92,0.18,240.33,1.52
11682,31-03-2022 18:30,93.62,152.06,11.48,29.56,480.65,0.07,223.16,3.07
11683,31-03-2022 19:30,110.16,208.25,16.62,40.05,554.08,0,211.72,5.45
11684,31-03-2022 20:30,106.68,233.39,20.22,45.78,580.79,0,173.09,7.03
11685,31-03-2022 21:30,102.26,242.94,25.36,48.16,654.22,0,128.75,9.37
11686,31-03-2022 22:30,101.53,249.16,30.16,48.16,727.65,0,92.98,11.53
11687,31-03-2022 23:30,97.9,247.25,31.53,45.3,741,0,70.1,12.16
11688,01-04-2022 00:30,91.73,232.55,29.13,41.01,694.27,0,57.22,12.16
11689,01-04-2022 01:30,87.56,218.32,25.7,38.62,680.92,0,47.92,12.92
11690,01-04-2022 02:30,86.37,207.26,23.65,36.24,694.27,0,40.41,13.81
11691,01-04-2022 03:30,85.87,202.1,23.65,36.72,714.3,0,36.84,19.25
11692,01-04-2022 04:30,86.85,203.8,26.05,40.05,747.68,0,35.05,29.13
11693,01-04-2022 05:30,90.67,210.54,31.19,42.92,814.44,0.01,28.25,38.5
11694,01-04-2022 06:30,102.65,230.05,47.3,49.11,1054.76,1.68,11.44,53.7
11695,01-04-2022 07:30,124.57,260.42,61.01,58.17,1602.17,22.8,1.68,71.94
11696,01-04-2022 08:30,138.92,271.94,67.17,59.6,2002.72,49.62,11.8,74.98
11697,01-04-2022 09:30,79.17,148.21,36.67,31.47,907.9,8.94,70.81,20.01
11698,01-04-2022 10:30,75.71,132.79,29.13,28.37,827.79,4.58,134.47,15.33
11699,01-04-2022 11:30,88.62,139.51,20.56,28.37,814.44,1.84,234.6,13.43
11700,01-04-2022 12:30,33.13,49.69,3.94,8.7,333.79,0.47,161.65,2.75
11701,01-04-2022 13:30,29.74,45.19,3.21,6.91,300.41,0.39,157.36,2.22
11702,01-04-2022 14:30,29.89,45.8,3.47,6.97,300.41,0.41,158.79,2.37
11703,01-04-2022 15:30,31.4,49.06,3.64,7.27,300.41,0.38,158.79,2.28
11704,01-04-2022 16:30,41.42,66.23,4.71,10.37,317.1,0.37,174.52,2.06
11705,01-04-2022 17:30,64.12,101.15,7.11,17.17,370.5,0.24,217.44,1.99
11706,01-04-2022 18:30,117.86,170.08,13.54,38.15,567.44,0.06,274.66,3.45
11707,01-04-2022 19:30,183.66,267.8,17.48,59.13,781.06,0,288.96,6.02
11708,01-04-2022 20:30,180.92,298.19,18.85,54.36,747.68,0,220.3,7.66
11709,01-04-2022 21:30,172.12,301.58,34.27,42.92,947.95,0,123.02,14.31
11710,01-04-2022 22:30,174.26,311.28,49.35,33.38,1188.28,0,56.51,19.51
11711,01-04-2022 23:30,166.19,311.74,54.15,26.23,1188.28,0.05,24.32,20.52
11712,02-04-2022 00:30,150.43,295.88,46.61,20.27,988.01,0.2,13.59,19.51
11713,02-04-2022 01:30,138.45,277.86,33.93,16.93,807.76,0.11,13.41,18.24
11714,02-04-2022 02:30,132.99,262.8,27.08,15.74,727.65,0.09,12.87,17.73
11715,02-04-2022 03:30,127.62,241.94,23.65,16.45,674.25,0.09,12.87,17.73
11716,02-04-2022 04:30,124.45,225.64,23.31,18.6,680.92,0.13,11.62,20.52
11717,02-04-2022 05:30,124.77,218.57,26.73,22.17,747.68,0.45,7.78,26.6
11718,02-04-2022 06:30,136.52,232.39,34.62,28.85,988.01,4.86,1.52,38.5
11719,02-04-2022 07:30,153.17,251.33,37.7,35.29,1415.25,23.92,0.72,47.62
11720,02-04-2022 08:30,156.72,248.56,38.39,35.29,1708.98,44.7,5.99,43.06
11721,02-04-2022 09:30,141.36,215.81,47.98,32.42,1482.01,24.81,33.62,27.11
11722,02-04-2022 10:30,143.73,208.8,45.93,31.95,1361.85,7.6,128.75,19
11723,02-04-2022 11:30,158.46,215.38,23.65,31.47,1174.93,1.75,263.21,14.95
11724,02-04-2022 12:30,59.56,80.56,4.16,12.4,403.88,0.4,188.83,3.86
11725,02-04-2022 13:30,50.21,69.12,3.3,10.01,357.15,0.34,183.11,3.17
11726,02-04-2022 14:30,49.29,67.87,3.64,10.61,360.49,0.35,188.83,3.26
11727,02-04-2022 15:30,58.37,79,4.93,12.99,383.85,0.39,203.13,3.1
11728,02-04-2022 16:30,110.77,157.75,7.37,20.03,433.92,0.37,243.19,1.82
11729,02-04-2022 17:30,168.87,245.47,10.11,25.03,500.68,0.21,277.52,1.03
11730,02-04-2022 18:30,167.09,246.65,11.14,25.75,514.03,0.04,237.46,1.79
11731,02-04-2022 19:30,134.67,219.44,10.88,20.98,423.91,0,154.5,3.58
11732,02-04-2022 20:30,110.65,199.55,10.37,14.9,333.79,0,92.98,4.75
11733,02-04-2022 21:30,107.86,198.72,12.34,12.4,350.48,0,62.23,6.78
11734,02-04-2022 22:30,110.87,204.36,16.45,12.28,413.89,0,43.63,9.37
11735,02-04-2022 23:30,112.43,208.71,19.02,12.87,427.25,0,32.54,10.39
11736,03-04-2022 00:30,110.33,204.93,18.34,12.4,403.88,0.01,26.82,10.64
11737,03-04-2022 01:30,110.07,202.78,16.28,11.44,387.19,0.01,22.89,11.15
11738,03-04-2022 02:30,110.18,204.9,14.22,10.73,377.18,0.01,20.74,11.53
11739,03-04-2022 03:30,109.05,205.19,12.34,10.61,367.16,0.01,20.92,11.27
11740,03-04-2022 04:30,108.15,203.49,11.48,10.25,357.15,0.02,21.82,10.89
11741,03-04-2022 05:30,108.18,199.94,11.48,9.18,363.83,0.03,21.82,10.89
11742,03-04-2022 06:30,107.56,192.57,14.74,9.06,417.23,0.13,18.42,11.27
11743,03-04-2022 07:30,109.14,186.06,21.93,10.73,554.08,1.82,10.82,12.16
11744,03-04-2022 08:30,106.26,174.68,22.28,12.76,660.9,8.61,16.81,12.29
11745,03-04-2022 09:30,87.72,136.67,21.76,21.22,614.17,6.03,53.64,9.37
11746,03-04-2022 10:30,87.4,128.87,18.68,26.7,647.54,3.27,111.58,10.01
11747,03-04-2022 11:30,82.76,114.34,9.08,23.37,547.41,0.87,185.97,9.63
11748,03-04-2022 12:30,45.33,63.99,2.1,10.61,320.43,0.23,157.36,3.45
11749,03-04-2022 13:30,42.98,60.85,1.86,10.25,313.76,0.21,151.63,3.07
11750,03-04-2022 14:30,43.53,61.05,2.08,10.13,323.77,0.23,151.63,3.29
11751,03-04-2022 15:30,43.87,61.19,2.4,9.89,327.11,0.22,151.63,3.48
11752,03-04-2022 16:30,43.8,61.18,2.91,9.66,330.45,0.19,148.77,3.61
11753,03-04-2022 17:30,44.76,62.68,3.64,9.54,333.79,0.12,144.48,3.8
11754,03-04-2022 18:30,65.86,91.86,8.14,16.69,413.89,0.04,155.93,4.62
11755,03-04-2022 19:30,102.27,144.09,11.14,26.7,500.68,0,170.23,5.32
11756,03-04-2022 20:30,89.73,137.46,8.83,19.79,393.87,0,128.75,4.94
11757,03-04-2022 21:30,62.77,104.51,8.48,10.97,327.11,0,80.11,5.95
11758,03-04-2022 22:30,55.45,93.76,9.85,8.7,337.12,0,60.08,7.54
11759,03-04-2022 23:30,52.12,87.67,10.11,7.39,327.11,0,51.5,8.11
